cosmology,h,omega_m,omega_b,log10_mass_hinv,redshift,x,ne_native_m3,ne_paper_m3,n200_paper_m3,native_factor
HalfDome,0.68,0.31,0.049,13.2,0.5,0.05632724367715431,1073.1893262027143,1783.7979567319926,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.05747290086524861,1063.9611965687675,1768.4594527200893,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.05864185992836731,1054.7575613170977,1753.1616619616536,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.059834594810535956,1045.5780887787018,1737.9040331741917,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.061051589095473875,1036.4224541920348,1722.6860265564137,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.06229333620265888,1027.2903399209824,1707.507114150543,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.06356033958737974,1018.1814356783387,1692.3667802137647,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.06485311294485778,1009.0954387547882,1677.2645215988287,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.06617218041851981,1000.0320542534193,1662.199848143845,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.06751807681250759,990.9909953297465,1647.172283071235,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.06889134780850925,981.9719834372561,1632.1813633958684,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.07029255018700119,972.9747485784509,1617.22664034233,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.07172225205298974,963.9990295613609,1602.3076797712843,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.07318103306634417,955.0445742615015,1587.4240626148835,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.0746694846768147,946.1111398892028,1572.5753853211104,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.0761882103638305,937.1984932622992,1557.7612603070284,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.07773782588117499,928.3064110840577,1542.9813164207403,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.07931895950663795,919.4346802263043,1528.2351994119808,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.08093225229674476,910.5830980176303,1513.522572411165,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.0825783583466674,901.7514725365829,1498.8431164167068,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.08425794505542122,892.9396229097055,1484.1965307904118,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.08597169339645627,884.1473796142968,1469.5825337607043,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.08772029819375156,875.3745847857332,1455.0008629334409,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.08950446840352538,866.6210925291786,1440.45127581002,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.09132492740167533,857.8867692354895,1425.9335503124635,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.09318241327706454,849.1714939011265,1411.4474853151519,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.09507767913077335,840.4751584518206,1396.9929011828099,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.0970114933814372,831.7976680697531,1382.569640314327,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.09898464007679533,823.1389415239993,1368.1775676919992,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.1009979192115758,814.4989115039187,1353.8165714356762,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.10305214705184633,805.8775249551996,1339.4865633613163,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.10514815646596198,797.2747434182073,1325.1874795433696,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.10728679726224426,788.690543368297,1310.9192808804276,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.10946893653352839,780.124916557668,1296.6819536634384,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.11169545900871822,771.5778703583924,1282.4755101458647,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.11396726741149178,763.0494281061457,1268.2999891150198,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.11628528282630253,754.5396294441897,1254.1554564638163,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.11865044507182472,746.048530667102,1240.0420057620918,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.12106371308199473,737.5762050637464,1225.9597588266813,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.123526065294802,729.122743258907,1211.908866289257,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.12603850004898826,720.6882535530214,1197.8895081610217,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.12860203598881473,712.272862259373,1183.9018943931646,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.1312177124770628,703.8767140381337,1169.9462654320953,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.13388659001643394,695.4999722265247,1156.0228927682144,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.13660975067952133,687.1428191644309,1142.1320794771364,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.13938829854752655,678.805456514682,1128.2741607520422,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.1422233601578993,670.4881055772423,1114.4495044259083,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.1451160849610821,662.1910075964864,1100.6585114822437,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.14806764578654466,653.9144240607031,1086.9016165529115,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.15107923931829703,645.6586369929495,1073.1792884015674,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.15415208658007476,637.4239492323321,1059.492030391194,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.1572874334303917,629.2106847047588,1045.840380934128,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.16048655106766255,621.0191886821659,1032.2249139229332,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.16375073654559866,612.8498280292027,1018.646239140428,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.16708131329908701,604.7029914363077,1005.1050026470913,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.1704796316807652,596.5790896380913,991.6018871440468,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.17394706950850958,588.4785556158804,978.1376123097212,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.17748503262405957,580.4018447832921,964.7129351082964,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.18109495546300336,572.3494351536269,951.3286500679395,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.18477830163635708,564.3218274878664,937.985589526798,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.18853656452397316,556.3195454220357,924.6846238446949,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.19237126788001727,548.3431355726437,911.4266615783846,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.19628396645076146,540.393167618911,898.2126496182296,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.20027624660494178,532.4702343604537,885.0435732840783,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.20434972697693737,524.574951749089,871.9204563781299,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.20850605912303166,516.7079588933892,858.844361192506,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.21274692819102062,508.86991803461774,845.81638846925,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2170740536034414,501.06151449264365,832.8376773104312,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.22148918975469645,493.28345658045345,819.9094050360504,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2259941267223573,485.53647548583064,807.0327869873735,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2305906909929357,477.82132511882236,794.2090762733983,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2352807462024158,470.1387819235682,781.4395634580882,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2400661938918493,462.48964465310155,768.725576186057,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.24494897427831788,454.874734105739,756.068478744411,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.24993106704157703,447.29489282168754,743.4696715584645,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2550144921266998,439.750984738513,730.9305906190788,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.260201310563045,432.24389480416687,718.4527068394551,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2654936252998839,424.7745285462648,706.0375253392136,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.27089358205902137,417.34381159639213,693.6865846537183,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2764033702047604,409.95268916821624,681.4014558666231,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.28202522363155996,402.6021254882695,669.1837416637512,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2877614216697475,395.29310317832216,657.035075306507,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.29361429000965356,388.0266225883103,644.9571195231044,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.2995862016445415,380.8037010788881,632.951565316065,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.3056795778327173,373.62537225274826,621.0201306845581,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.31189688907920626,366.4926851339287,609.1645592602895,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.3182406561373976,359.4067032944507,597.3866188558457,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.32471345103106186,352.3685039277191,585.6880999245487,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.33131789809715423,345.37917686825415,574.0708139311075,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.33805667504982906,338.4398235574197,562.5365916325068,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.34493251406609515,331.5515559549853,551.0872812688621,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.3519482028935523,324.7154953964645,539.7247466641502,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.35910658598065903,317.93277139635654,528.4508652370217,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.3664105656299884,311.20452039755355,517.26752592213,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.37386310317494137,304.531884467366,506.1766270027378,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.3814672201803922,297.9160099407759,495.18007385560196,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.3892259996677556,291.35804601173527,484.2797766095082,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.39714258736497016,284.8591432735023,473.47764771909294,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.4052201929819053,278.42045220922415,462.7755994559717,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.41346209151171004,272.04312163416853,452.1755413195009,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.4218716245586293,265.7282970912415,441.67937736989177,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.43045220169282794,259.47711920163266,431.28900348674125,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.4392073018327702,253.29072197266112,421.00630455642465,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.44814047465571655,247.1702310651371,410.83315159219563,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.4572553420369081,241.11676202277548,400.7713987912128,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.4665555995180244,235.13141846644518,390.8228805331172,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.47604501780550706,229.21529025627748,380.9894083251871,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.48572744429935966,223.3694516249014,371.2727676995014,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.49560680465304147,217.59495928530737,361.67471506793174,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.5056871043650883,211.8928505170956,352.1969745412072,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.5159724304031073,206.26414123509124,342.8412347186689,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.5264669528607998,200.7098240445518,333.60914545574036,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.5371749266486904,195.23086628742044,324.5023146165135,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.5481006932192412,189.82820808429616,315.5223048192171,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.5592486823270552,184.50276037701786,306.670630182703,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.5706234138248816,179.2554029769565,297.9487530824234,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.5822294994961488,174.08698262430215,289.3580809246802,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.5940716449247715,168.99831106382717,280.8999629482619,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.6061546514029871,163.99016314275156,272.5756870628169,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.6184834178779974,159.06327493650926,264.3864767336024,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.6310629429382032,154.2183419083303,256.33348792244044,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.6438983268398363,149.4560171086737,248.41780609491087,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.6569947735748142,144.77690942063444,240.64044330396106,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.6703575929806511,140.18158185751528,233.00233536022083,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.6839922028932854,135.67054991879928,225.50433909938738,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.6979041313436917,131.24428001077692,218.14722975707625,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.712099018799172,126.90318793806554,210.93169846150568,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.7265826204502337,122.64763747222571,203.85834985432703,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.7413608085439792,118.47793900360877,196.9276998497979,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.7564395747649565,114.39434828246378,190.14017354231743,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.7718250326644344,110.3970652552079,183.4961032721369,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.787523420139087,106.48623300158796,176.9957268587667,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.8035411019600939,102.66193677827334,170.63918601128728,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.8198845723536787,98.924203174177,164.42652492436903,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.8365604576341369,95.27299938253812,158.35768906836714,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.853575518890414,91.70823259450131,152.43252418136103,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.8709366547273301,88.22974951858689,146.65077547044348,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.888650904062557,84.83733603008089,141.01208702895593,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.9067254489804847,81.53071695397323,135.51600147569943,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.9251676176441339,78.30955598463959,130.16195982143415,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.9439848872662937,75.17345574499983,124.94930156720974,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.963184887141091,72.12195798739593,119.87726503825351,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,0.9827754017372201,69.15454393791504,114.94498795628596,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.0027643738540857,66.27063478534284,110.15150825223299,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.0231599078421405,63.46959231536772,105.49576512036613,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.043970272888721,60.75071969007505,100.97660031393613,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.0652039063707168,58.113262372171945,96.59275968137028,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.086869417275429,55.55640919277264,92.34289494108808,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.1089755896910076,53.07929356095194,88.22556569195609,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.131531386367882,50.68099481264876,84.23924165536386,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.1545459523526274,48.360539695873,80.38230514385496,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.1780286186957432,46.116903988541786,76.65305375020813,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.201988906234844,43.94901424465147,73.04970324983115,375.1021854315374,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.2,0.5,1.2264365294547976,41.855749663878264,69.57039070831098,375.1021854315374,0.6016316602183194
