mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e12,3.0,0.003,5.192076703101649e-7,5.192076703517149e-7,8.002576379340098e-11
1.0e12,3.0,0.01,5.162619871189916e-7,5.162619871804212e-7,1.1898926288722578e-10
1.0e12,3.0,0.03,5.101062662147332e-7,5.101062665590522e-7,6.749947267792322e-10
1.0e12,3.0,0.1,4.938480336999811e-7,4.938480342494367e-7,1.1126004562100889e-9
1.0e12,3.0,0.3,4.5637356742581185e-7,4.563735713305149e-7,8.555935959719818e-9
1.0e12,3.0,1.0,3.505900912677993e-7,3.5059009443085044e-7,9.02207797359722e-9
1.0e12,3.0,2.0,2.395285717620238e-7,2.3952857628142103e-7,1.8867883699869026e-8
1.0e12,3.0,4.0,1.1141723796414964e-7,1.114172441560002e-7,5.557354199048348e-8
1.0e12,5.0,0.003,6.346123434093324e-7,6.346123434209459e-7,1.830002815950138e-11
1.0e12,5.0,0.01,6.315281455226381e-7,6.315281456360253e-7,1.795441573193557e-10
1.0e12,5.0,0.03,6.251133942272117e-7,6.251133943471975e-7,1.9194246192455466e-10
1.0e12,5.0,0.1,6.083391792928342e-7,6.083391805025957e-7,1.988629927396346e-9
1.0e12,5.0,0.3,5.701102702643014e-7,5.70110272042281e-7,3.1186591087362103e-9
1.0e12,5.0,1.0,4.60838691987618e-7,4.6083870278602227e-7,2.3432069617967954e-8
1.0e12,5.0,2.0,3.3907035320162395e-7,3.3907035583527385e-7,7.767266829716846e-9
1.0e12,5.0,4.0,1.8170722758590918e-7,1.8170723447963037e-7,3.793861846901336e-8
1.0e13,0.01,0.003,3.3064445415017327e-6,3.3101653173114997e-6,0.0011253102125454717
1.0e13,0.01,0.01,3.2487992066677034e-6,3.2562950013913394e-6,0.002307250847713771
1.0e13,0.01,0.03,3.1209492700298633e-6,3.133255469663771e-6,0.0039430950551111454
1.0e13,0.01,0.1,2.7572818584898653e-6,2.7711608762191285e-6,0.00503358685893085
1.0e13,0.01,0.3,1.961272531715957e-6,1.9734556047203093e-6,0.0062118205437227125
