mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000056e-01,1.553674204863831800e-06,1.553674205202398704e-06,1.553674206731756077e-06,2.179136870950060256e-10,1.202262511768026343e-09
1.000000000000000000e+13,1.000000000000000000e+00,2.999999999999999889e-01,9.708574851391060324e-07,9.708574853849880503e-07,9.708574833276070666e-07,2.532627441098611598e-10,1.865875232098801462e-09
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000000e+00,2.841811648255259682e-07,2.841811646416649203e-07,2.841811632831003588e-07,6.469853541801739993e-10,5.427613802844177826e-09
1.000000000000000000e+13,1.000000000000000000e+00,2.000000000000000000e+00,9.038068348546372067e-08,9.038068338059585372e-08,9.038068236793876911e-08,1.160290752366677225e-09,1.236464375331536303e-08
1.000000000000000000e+13,1.000000000000000000e+00,4.000000000000000000e+00,2.175317864853140816e-08,2.175317860310070008e-08,2.175317862365054656e-08,2.088462958127479396e-09,1.143780514745174059e-09
1.000000000000000000e+13,3.000000000000000000e+00,3.000000000000000062e-03,9.988371141243055444e-06,9.988371140458999396e-06,9.988371141881989337e-06,7.849687566618968049e-11,6.396772000982764439e-11
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000021e-02,9.773384346840161035e-06,9.773384344739851362e-06,9.773384346830333758e-06,2.149009858953832008e-10,1.005528993403004279e-12
1.000000000000000000e+13,3.000000000000000000e+00,2.999999999999999889e-02,9.288641976236642483e-06,9.288641964769036105e-06,9.288641975688542710e-06,1.234583768550123750e-09,5.900757660270983251e-11
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000056e-01,7.914810789458781077e-06,7.914810774414081718e-06,7.914810796276251114e-06,1.900828716649982653e-09,8.613560975589962254e-10
1.000000000000000000e+13,3.000000000000000000e+00,2.999999999999999889e-01,5.155234329642165866e-06,5.155234321126586199e-06,5.155234324629304606e-06,1.651831782467638732e-09,9.723828409136103801e-10
